[0000045230ns] mycpu : pc = 1c0005e8, inst = 29805061, reg = 00, val = 00202c9c
[0000045232ns] mycpu : pc = 1c0005ec, inst = 29804076, reg = 00, val = 00202c98
[0000045234ns] mycpu : pc = 1c0005f0, inst = 00150076, reg = 22, val = 00202c88
[0000045238ns] mycpu : pc = 1c0005f4, inst = 29000064, reg = 00, val = 00202c88
[0000045240ns] mycpu : pc = 1c0005f8, inst = 29000460, reg = 00, val = 00202c89
[0000045242ns] mycpu : pc = 1c0005fc, inst = 00150064, reg = 04, val = 00202c88
[0000045244ns] mycpu : pc = 1c000600, inst = 57ffd3ff, reg = 01, val = 1c000604
[0000045246ns] mycpu : pc = 1c0005d0, inst = 1dc8004c, reg = 12, val = 000025d0
[0000045248ns] mycpu : pc = 1c0005d4, inst = 2899f18c, reg = 12, val = 00001500
[0000045252ns] mycpu : pc = 1c0005d8, inst = 0280318c, reg = 12, val = 0000150c
[0000045254ns] mycpu : pc = 1c0005dc, inst = 2880018d, reg = 13, val = 1c0004b0
[0000045260ns] mycpu : pc = 1c0005e0, inst = 4c0001a0, reg = 00, val = 1c0005e4
[0000045264ns] mycpu : pc = 1c0004b0, inst = 157f5fed, reg = 13, val = bfaff000
[0000045266ns] mycpu : pc = 1c0004b4, inst = 03bc41ad, reg = 13, val = bfafff10
[0000045268ns] mycpu : pc = 1c0004b8, inst = 2800008c, reg = 12, val = 00000069
[0000045272ns] mycpu : pc = 1c0004bc, inst = 298001ac, reg = 00, val = bfafff10
[0000045274ns] mycpu : pc = 1c0004c0, inst = 4c000020, reg = 00, val = 1c0004c4
[0000045278ns] mycpu : pc = 1c000604, inst = 001502c3, reg = 03, val = 00202c88
[0000045282ns] mycpu : pc = 1c000608, inst = 28805061, reg = 01, val = 1c0007d0
[0000045284ns] mycpu : pc = 1c00060c, inst = 28804076, reg = 22, val = 00001bf7
[0000045286ns] mycpu : pc = 1c000610, inst = 02806063, reg = 03, val = 00202ca0
[0000045288ns] mycpu : pc = 1c000614, inst = 4c000020, reg = 00, val = 1c000618
[0000045292ns] mycpu : pc = 1c0007d0, inst = 280002c4, reg = 04, val = 00000074
[0000045298ns] mycpu : pc = 1c0007d4, inst = 5ffff480, reg = 00, val = 00000000
[0000045300ns] mycpu : pc = 1c0007c8, inst = 028006d6, reg = 22, val = 00001bf8
[0000045302ns] mycpu : pc = 1c0007cc, inst = 57fe1bff, reg = 01, val = 1c0007d0
[0000045304ns] mycpu : pc = 1c0005e4, inst = 02bfa063, reg = 03, val = 00202c88
[0000045306ns] mycpu : pc = 1c0005e8, inst = 29805061, reg = 00, val = 00202c9c
[0000045308ns] mycpu : pc = 1c0005ec, inst = 29804076, reg = 00, val = 00202c98
[0000045310ns] mycpu : pc = 1c0005f0, inst = 00150076, reg = 22, val = 00202c88
[0000045314ns] mycpu : pc = 1c0005f4, inst = 29000064, reg = 00, val = 00202c88
[0000045316ns] mycpu : pc = 1c0005f8, inst = 29000460, reg = 00, val = 00202c89
[0000045318ns] mycpu : pc = 1c0005fc, inst = 00150064, reg = 04, val = 00202c88
[0000045320ns] mycpu : pc = 1c000600, inst = 57ffd3ff, reg = 01, val = 1c000604
[0000045322ns] mycpu : pc = 1c0005d0, inst = 1dc8004c, reg = 12, val = 000025d0
[0000045324ns] mycpu : pc = 1c0005d4, inst = 2899f18c, reg = 12, val = 00001500
[0000045328ns] mycpu : pc = 1c0005d8, inst = 0280318c, reg = 12, val = 0000150c
[0000045330ns] mycpu : pc = 1c0005dc, inst = 2880018d, reg = 13, val = 1c0004b0
[0000045336ns] mycpu : pc = 1c0005e0, inst = 4c0001a0, reg = 00, val = 1c0005e4
[0000045340ns] mycpu : pc = 1c0004b0, inst = 157f5fed, reg = 13, val = bfaff000
[0000045342ns] mycpu : pc = 1c0004b4, inst = 03bc41ad, reg = 13, val = bfafff10
[0000045344ns] mycpu : pc = 1c0004b8, inst = 2800008c, reg = 12, val = 00000074
[0000045348ns] mycpu : pc = 1c0004bc, inst = 298001ac, reg = 00, val = bfafff10
[0000045350ns] mycpu : pc = 1c0004c0, inst = 4c000020, reg = 00, val = 1c0004c4
[0000045354ns] mycpu : pc = 1c000604, inst = 001502c3, reg = 03, val = 00202c88
[0000045358ns] mycpu : pc = 1c000608, inst = 28805061, reg = 01, val = 1c0007d0
[0000045360ns] mycpu : pc = 1c00060c, inst = 28804076, reg = 22, val = 00001bf8
[0000045362ns] mycpu : pc = 1c000610, inst = 02806063, reg = 03, val = 00202ca0
[0000045364ns] mycpu : pc = 1c000614, inst = 4c000020, reg = 00, val = 1c000618
[0000045368ns] mycpu : pc = 1c0007d0, inst = 280002c4, reg = 04, val = 00000065
[0000045374ns] mycpu : pc = 1c0007d4, inst = 5ffff480, reg = 00, val = 00000000
[0000045376ns] mycpu : pc = 1c0007c8, inst = 028006d6, reg = 22, val = 00001bf9
[0000045378ns] mycpu : pc = 1c0007cc, inst = 57fe1bff, reg = 01, val = 1c0007d0
[0000045380ns] mycpu : pc = 1c0005e4, inst = 02bfa063, reg = 03, val = 00202c88
[0000045382ns] mycpu : pc = 1c0005e8, inst = 29805061, reg = 00, val = 00202c9c
[0000045384ns] mycpu : pc = 1c0005ec, inst = 29804076, reg = 00, val = 00202c98
[0000045386ns] mycpu : pc = 1c0005f0, inst = 00150076, reg = 22, val = 00202c88
[0000045390ns] mycpu : pc = 1c0005f4, inst = 29000064, reg = 00, val = 00202c88
[0000045392ns] mycpu : pc = 1c0005f8, inst = 29000460, reg = 00, val = 00202c89
[0000045394ns] mycpu : pc = 1c0005fc, inst = 00150064, reg = 04, val = 00202c88
[0000045396ns] mycpu : pc = 1c000600, inst = 57ffd3ff, reg = 01, val = 1c000604
[0000045398ns] mycpu : pc = 1c0005d0, inst = 1dc8004c, reg = 12, val = 000025d0
[0000045400ns] mycpu : pc = 1c0005d4, inst = 2899f18c, reg = 12, val = 00001500
[0000045404ns] mycpu : pc = 1c0005d8, inst = 0280318c, reg = 12, val = 0000150c
[0000045406ns] mycpu : pc = 1c0005dc, inst = 2880018d, reg = 13, val = 1c0004b0
[0000045412ns] mycpu : pc = 1c0005e0, inst = 4c0001a0, reg = 00, val = 1c0005e4
[0000045416ns] mycpu : pc = 1c0004b0, inst = 157f5fed, reg = 13, val = bfaff000
[0000045418ns] mycpu : pc = 1c0004b4, inst = 03bc41ad, reg = 13, val = bfafff10
[0000045420ns] mycpu : pc = 1c0004b8, inst = 2800008c, reg = 12, val = 00000065
[0000045424ns] mycpu : pc = 1c0004bc, inst = 298001ac, reg = 00, val = bfafff10
[0000045426ns] mycpu : pc = 1c0004c0, inst = 4c000020, reg = 00, val = 1c0004c4
[0000045430ns] mycpu : pc = 1c000604, inst = 001502c3, reg = 03, val = 00202c88
[0000045434ns] mycpu : pc = 1c000608, inst = 28805061, reg = 01, val = 1c0007d0
[0000045436ns] mycpu : pc = 1c00060c, inst = 28804076, reg = 22, val = 00001bf9
[0000045438ns] mycpu : pc = 1c000610, inst = 02806063, reg = 03, val = 00202ca0
[0000045440ns] mycpu : pc = 1c000614, inst = 4c000020, reg = 00, val = 1c000618
[0000045444ns] mycpu : pc = 1c0007d0, inst = 280002c4, reg = 04, val = 00000064
[0000045450ns] mycpu : pc = 1c0007d4, inst = 5ffff480, reg = 00, val = 00000000
[0000045452ns] mycpu : pc = 1c0007c8, inst = 028006d6, reg = 22, val = 00001bfa
[0000045454ns] mycpu : pc = 1c0007cc, inst = 57fe1bff, reg = 01, val = 1c0007d0
[0000045456ns] mycpu : pc = 1c0005e4, inst = 02bfa063, reg = 03, val = 00202c88
[0000045458ns] mycpu : pc = 1c0005e8, inst = 29805061, reg = 00, val = 00202c9c
[0000045460ns] mycpu : pc = 1c0005ec, inst = 29804076, reg = 00, val = 00202c98
[0000045462ns] mycpu : pc = 1c0005f0, inst = 00150076, reg = 22, val = 00202c88
[0000045466ns] mycpu : pc = 1c0005f4, inst = 29000064, reg = 00, val = 00202c88
[0000045468ns] mycpu : pc = 1c0005f8, inst = 29000460, reg = 00, val = 00202c89
[0000045470ns] mycpu : pc = 1c0005fc, inst = 00150064, reg = 04, val = 00202c88
[0000045472ns] mycpu : pc = 1c000600, inst = 57ffd3ff, reg = 01, val = 1c000604
[0000045474ns] mycpu : pc = 1c0005d0, inst = 1dc8004c, reg = 12, val = 000025d0
[0000045476ns] mycpu : pc = 1c0005d4, inst = 2899f18c, reg = 12, val = 00001500
[0000045480ns] mycpu : pc = 1c0005d8, inst = 0280318c, reg = 12, val = 0000150c
[0000045482ns] mycpu : pc = 1c0005dc, inst = 2880018d, reg = 13, val = 1c0004b0
[0000045488ns] mycpu : pc = 1c0005e0, inst = 4c0001a0, reg = 00, val = 1c0005e4
[0000045492ns] mycpu : pc = 1c0004b0, inst = 157f5fed, reg = 13, val = bfaff000
[0000045494ns] mycpu : pc = 1c0004b4, inst = 03bc41ad, reg = 13, val = bfafff10
[0000045496ns] mycpu : pc = 1c0004b8, inst = 2800008c, reg = 12, val = 00000064
[0000045500ns] mycpu : pc = 1c0004bc, inst = 298001ac, reg = 00, val = bfafff10
[0000045502ns] mycpu : pc = 1c0004c0, inst = 4c000020, reg = 00, val = 1c0004c4
[0000045506ns] mycpu : pc = 1c000604, inst = 001502c3, reg = 03, val = 00202c88
[0000045510ns] mycpu : pc = 1c000608, inst = 28805061, reg = 01, val = 1c0007d0
[0000045512ns] mycpu : pc = 1c00060c, inst = 28804076, reg = 22, val = 00001bfa
[0000045514ns] mycpu : pc = 1c000610, inst = 02806063, reg = 03, val = 00202ca0
[0000045516ns] mycpu : pc = 1c000614, inst = 4c000020, reg = 00, val = 1c000618
[0000045520ns] mycpu : pc = 1c0007d0, inst = 280002c4, reg = 04, val = 00000021
[0000045526ns] mycpu : pc = 1c0007d4, inst = 5ffff480, reg = 00, val = 00000000
[0000045528ns] mycpu : pc = 1c0007c8, inst = 028006d6, reg = 22, val = 00001bfb
[0000045530ns] mycpu : pc = 1c0007cc, inst = 57fe1bff, reg = 01, val = 1c0007d0
[0000045532ns] mycpu : pc = 1c0005e4, inst = 02bfa063, reg = 03, val = 00202c88
[0000045534ns] mycpu : pc = 1c0005e8, inst = 29805061, reg = 00, val = 00202c9c
[0000045536ns] mycpu : pc = 1c0005ec, inst = 29804076, reg = 00, val = 00202c98
[0000045538ns] mycpu : pc = 1c0005f0, inst = 00150076, reg = 22, val = 00202c88
[0000045542ns] mycpu : pc = 1c0005f4, inst = 29000064, reg = 00, val = 00202c88
[0000045544ns] mycpu : pc = 1c0005f8, inst = 29000460, reg = 00, val = 00202c89
[0000045546ns] mycpu : pc = 1c0005fc, inst = 00150064, reg = 04, val = 00202c88
[0000045548ns] mycpu : pc = 1c000600, inst = 57ffd3ff, reg = 01, val = 1c000604
[0000045550ns] mycpu : pc = 1c0005d0, inst = 1dc8004c, reg = 12, val = 000025d0
[0000045552ns] mycpu : pc = 1c0005d4, inst = 2899f18c, reg = 12, val = 00001500
[0000045556ns] mycpu : pc = 1c0005d8, inst = 0280318c, reg = 12, val = 0000150c
[0000045558ns] mycpu : pc = 1c0005dc, inst = 2880018d, reg = 13, val = 1c0004b0
[0000045564ns] mycpu : pc = 1c0005e0, inst = 4c0001a0, reg = 00, val = 1c0005e4
[0000045568ns] mycpu : pc = 1c0004b0, inst = 157f5fed, reg = 13, val = bfaff000
[0000045570ns] mycpu : pc = 1c0004b4, inst = 03bc41ad, reg = 13, val = bfafff10
[0000045572ns] mycpu : pc = 1c0004b8, inst = 2800008c, reg = 12, val = 00000021
[0000045576ns] mycpu : pc = 1c0004bc, inst = 298001ac, reg = 00, val = bfafff10
[0000045578ns] mycpu : pc = 1c0004c0, inst = 4c000020, reg = 00, val = 1c0004c4
[0000045582ns] mycpu : pc = 1c000604, inst = 001502c3, reg = 03, val = 00202c88
[0000045586ns] mycpu : pc = 1c000608, inst = 28805061, reg = 01, val = 1c0007d0
[0000045588ns] mycpu : pc = 1c00060c, inst = 28804076, reg = 22, val = 00001bfb
[0000045590ns] mycpu : pc = 1c000610, inst = 02806063, reg = 03, val = 00202ca0
[0000045592ns] mycpu : pc = 1c000614, inst = 4c000020, reg = 00, val = 1c000618
[0000045596ns] mycpu : pc = 1c0007d0, inst = 280002c4, reg = 04, val = 00000021
[0000045602ns] mycpu : pc = 1c0007d4, inst = 5ffff480, reg = 00, val = 00000000
[0000045604ns] mycpu : pc = 1c0007c8, inst = 028006d6, reg = 22, val = 00001bfc
[0000045606ns] mycpu : pc = 1c0007cc, inst = 57fe1bff, reg = 01, val = 1c0007d0
[0000045608ns] mycpu : pc = 1c0005e4, inst = 02bfa063, reg = 03, val = 00202c88
[0000045610ns] mycpu : pc = 1c0005e8, inst = 29805061, reg = 00, val = 00202c9c
[0000045612ns] mycpu : pc = 1c0005ec, inst = 29804076, reg = 00, val = 00202c98
[0000045614ns] mycpu : pc = 1c0005f0, inst = 00150076, reg = 22, val = 00202c88
[0000045618ns] mycpu : pc = 1c0005f4, inst = 29000064, reg = 00, val = 00202c88
[0000045620ns] mycpu : pc = 1c0005f8, inst = 29000460, reg = 00, val = 00202c89
[0000045622ns] mycpu : pc = 1c0005fc, inst = 00150064, reg = 04, val = 00202c88
[0000045624ns] mycpu : pc = 1c000600, inst = 57ffd3ff, reg = 01, val = 1c000604
[0000045626ns] mycpu : pc = 1c0005d0, inst = 1dc8004c, reg = 12, val = 000025d0
[0000045628ns] mycpu : pc = 1c0005d4, inst = 2899f18c, reg = 12, val = 00001500
[0000045632ns] mycpu : pc = 1c0005d8, inst = 0280318c, reg = 12, val = 0000150c
[0000045634ns] mycpu : pc = 1c0005dc, inst = 2880018d, reg = 13, val = 1c0004b0
[0000045640ns] mycpu : pc = 1c0005e0, inst = 4c0001a0, reg = 00, val = 1c0005e4
[0000045644ns] mycpu : pc = 1c0004b0, inst = 157f5fed, reg = 13, val = bfaff000
[0000045646ns] mycpu : pc = 1c0004b4, inst = 03bc41ad, reg = 13, val = bfafff10
[0000045648ns] mycpu : pc = 1c0004b8, inst = 2800008c, reg = 12, val = 00000021
[0000045652ns] mycpu : pc = 1c0004bc, inst = 298001ac, reg = 00, val = bfafff10
[0000045654ns] mycpu : pc = 1c0004c0, inst = 4c000020, reg = 00, val = 1c0004c4
[0000045658ns] mycpu : pc = 1c000604, inst = 001502c3, reg = 03, val = 00202c88
[0000045662ns] mycpu : pc = 1c000608, inst = 28805061, reg = 01, val = 1c0007d0
[0000045664ns] mycpu : pc = 1c00060c, inst = 28804076, reg = 22, val = 00001bfc
[0000045666ns] mycpu : pc = 1c000610, inst = 02806063, reg = 03, val = 00202ca0
[0000045668ns] mycpu : pc = 1c000614, inst = 4c000020, reg = 00, val = 1c000618
[0000045672ns] mycpu : pc = 1c0007d0, inst = 280002c4, reg = 04, val = 0000000a
[0000045678ns] mycpu : pc = 1c0007d4, inst = 5ffff480, reg = 00, val = 00000000
[0000045680ns] mycpu : pc = 1c0007c8, inst = 028006d6, reg = 22, val = 00001bfd
[0000045682ns] mycpu : pc = 1c0007cc, inst = 57fe1bff, reg = 01, val = 1c0007d0
[0000045684ns] mycpu : pc = 1c0005e4, inst = 02bfa063, reg = 03, val = 00202c88
[0000045686ns] mycpu : pc = 1c0005e8, inst = 29805061, reg = 00, val = 00202c9c
[0000045688ns] mycpu : pc = 1c0005ec, inst = 29804076, reg = 00, val = 00202c98
[0000045690ns] mycpu : pc = 1c0005f0, inst = 00150076, reg = 22, val = 00202c88
[0000045694ns] mycpu : pc = 1c0005f4, inst = 29000064, reg = 00, val = 00202c88
[0000045696ns] mycpu : pc = 1c0005f8, inst = 29000460, reg = 00, val = 00202c89
[0000045698ns] mycpu : pc = 1c0005fc, inst = 00150064, reg = 04, val = 00202c88
[0000045700ns] mycpu : pc = 1c000600, inst = 57ffd3ff, reg = 01, val = 1c000604
[0000045702ns] mycpu : pc = 1c0005d0, inst = 1dc8004c, reg = 12, val = 000025d0
[0000045704ns] mycpu : pc = 1c0005d4, inst = 2899f18c, reg = 12, val = 00001500
[0000045708ns] mycpu : pc = 1c0005d8, inst = 0280318c, reg = 12, val = 0000150c
[0000045710ns] mycpu : pc = 1c0005dc, inst = 2880018d, reg = 13, val = 1c0004b0
[0000045716ns] mycpu : pc = 1c0005e0, inst = 4c0001a0, reg = 00, val = 1c0005e4
[0000045720ns] mycpu : pc = 1c0004b0, inst = 157f5fed, reg = 13, val = bfaff000
[0000045722ns] mycpu : pc = 1c0004b4, inst = 03bc41ad, reg = 13, val = bfafff10
[0000045724ns] mycpu : pc = 1c0004b8, inst = 2800008c, reg = 12, val = 0000000a
[0000045728ns] mycpu : pc = 1c0004bc, inst = 298001ac, reg = 00, val = bfafff10
[0000045730ns] mycpu : pc = 1c0004c0, inst = 4c000020, reg = 00, val = 1c0004c4
[0000045734ns] mycpu : pc = 1c000604, inst = 001502c3, reg = 03, val = 00202c88
[0000045738ns] mycpu : pc = 1c000608, inst = 28805061, reg = 01, val = 1c0007d0
[0000045740ns] mycpu : pc = 1c00060c, inst = 28804076, reg = 22, val = 00001bfd
[0000045742ns] mycpu : pc = 1c000610, inst = 02806063, reg = 03, val = 00202ca0
[0000045744ns] mycpu : pc = 1c000614, inst = 4c000020, reg = 00, val = 1c000618
[0000045748ns] mycpu : pc = 1c0007d0, inst = 280002c4, reg = 04, val = 00000000
[0000045754ns] mycpu : pc = 1c0007d4, inst = 5ffff480, reg = 00, val = 00000000
[0000045758ns] mycpu : pc = 1c0007d8, inst = 28803061, reg = 01, val = 1c00052c
[0000045760ns] mycpu : pc = 1c0007dc, inst = 28802076, reg = 22, val = 00000000
[0000045762ns] mycpu : pc = 1c0007e0, inst = 02804063, reg = 03, val = 00202cb0
[0000045764ns] mycpu : pc = 1c0007e4, inst = 4c000020, reg = 00, val = 1c0007e8
[0000045768ns] mycpu : pc = 1c00052c, inst = 157f5fed, reg = 13, val = bfaff000
[0000045790ns] mycpu : pc = 1c000530, inst = 03bc41ad, reg = 13, val = bfafff10
[0000045802ns] mycpu : pc = 1c000534, inst = 0383fc0c, reg = 12, val = 000000ff
[0000045804ns] mycpu : pc = 1c000538, inst = 298001ac, reg = 00, val = bfafff10
[0000045806ns] mycpu : pc = 1c00053c, inst = 1dc80044, reg = 04, val = 0000253c
[0000045826ns] mycpu : pc = 1c000540, inst = 289b6084, reg = 04, val = 00001bfe
[0000045832ns] mycpu : pc = 1c000544, inst = 54026c00, reg = 01, val = 1c000548
[0000045836ns] mycpu : pc = 1c0007b0, inst = 02bfc063, reg = 03, val = 00202ca0
[0000045838ns] mycpu : pc = 1c0007b4, inst = 29802076, reg = 00, val = 00202ca8
[0000045840ns] mycpu : pc = 1c0007b8, inst = 29803061, reg = 00, val = 00202cac
[0000045842ns] mycpu : pc = 1c0007bc, inst = 00150096, reg = 22, val = 00001bfe
[0000045846ns] mycpu : pc = 1c0007c0, inst = 28000084, reg = 04, val = 0000000a
[0000045852ns] mycpu : pc = 1c0007c4, inst = 58001480, reg = 00, val = 00000000
[0000045854ns] mycpu : pc = 1c0007c8, inst = 028006d6, reg = 22, val = 00001bff
[0000045856ns] mycpu : pc = 1c0007cc, inst = 57fe1bff, reg = 01, val = 1c0007d0
[0000045858ns] mycpu : pc = 1c0005e4, inst = 02bfa063, reg = 03, val = 00202c88
[0000045860ns] mycpu : pc = 1c0005e8, inst = 29805061, reg = 00, val = 00202c9c
[0000045862ns] mycpu : pc = 1c0005ec, inst = 29804076, reg = 00, val = 00202c98
[0000045864ns] mycpu : pc = 1c0005f0, inst = 00150076, reg = 22, val = 00202c88
[0000045868ns] mycpu : pc = 1c0005f4, inst = 29000064, reg = 00, val = 00202c88
[0000045870ns] mycpu : pc = 1c0005f8, inst = 29000460, reg = 00, val = 00202c89
[0000045872ns] mycpu : pc = 1c0005fc, inst = 00150064, reg = 04, val = 00202c88
[0000045874ns] mycpu : pc = 1c000600, inst = 57ffd3ff, reg = 01, val = 1c000604
[0000045876ns] mycpu : pc = 1c0005d0, inst = 1dc8004c, reg = 12, val = 000025d0
[0000045878ns] mycpu : pc = 1c0005d4, inst = 2899f18c, reg = 12, val = 00001500
[0000045882ns] mycpu : pc = 1c0005d8, inst = 0280318c, reg = 12, val = 0000150c
[0000045884ns] mycpu : pc = 1c0005dc, inst = 2880018d, reg = 13, val = 1c0004b0
[0000045890ns] mycpu : pc = 1c0005e0, inst = 4c0001a0, reg = 00, val = 1c0005e4
[0000045894ns] mycpu : pc = 1c0004b0, inst = 157f5fed, reg = 13, val = bfaff000
[0000045896ns] mycpu : pc = 1c0004b4, inst = 03bc41ad, reg = 13, val = bfafff10
[0000045898ns] mycpu : pc = 1c0004b8, inst = 2800008c, reg = 12, val = 0000000a
[0000045902ns] mycpu : pc = 1c0004bc, inst = 298001ac, reg = 00, val = bfafff10
[0000045904ns] mycpu : pc = 1c0004c0, inst = 4c000020, reg = 00, val = 1c0004c4
[0000045908ns] mycpu : pc = 1c000604, inst = 001502c3, reg = 03, val = 00202c88
[0000045912ns] mycpu : pc = 1c000608, inst = 28805061, reg = 01, val = 1c0007d0
[0000045914ns] mycpu : pc = 1c00060c, inst = 28804076, reg = 22, val = 00001bff
[0000045916ns] mycpu : pc = 1c000610, inst = 02806063, reg = 03, val = 00202ca0
[0000045918ns] mycpu : pc = 1c000614, inst = 4c000020, reg = 00, val = 1c000618
[0000045922ns] mycpu : pc = 1c0007d0, inst = 280002c4, reg = 04, val = 00000054
[0000045928ns] mycpu : pc = 1c0007d4, inst = 5ffff480, reg = 00, val = 00000000
[0000045930ns] mycpu : pc = 1c0007c8, inst = 028006d6, reg = 22, val = 00001c00
[0000045932ns] mycpu : pc = 1c0007cc, inst = 57fe1bff, reg = 01, val = 1c0007d0
[0000045934ns] mycpu : pc = 1c0005e4, inst = 02bfa063, reg = 03, val = 00202c88
[0000045936ns] mycpu : pc = 1c0005e8, inst = 29805061, reg = 00, val = 00202c9c
[0000045938ns] mycpu : pc = 1c0005ec, inst = 29804076, reg = 00, val = 00202c98
[0000045940ns] mycpu : pc = 1c0005f0, inst = 00150076, reg = 22, val = 00202c88
[0000045944ns] mycpu : pc = 1c0005f4, inst = 29000064, reg = 00, val = 00202c88
[0000045946ns] mycpu : pc = 1c0005f8, inst = 29000460, reg = 00, val = 00202c89
[0000045948ns] mycpu : pc = 1c0005fc, inst = 00150064, reg = 04, val = 00202c88
[0000045950ns] mycpu : pc = 1c000600, inst = 57ffd3ff, reg = 01, val = 1c000604
[0000045952ns] mycpu : pc = 1c0005d0, inst = 1dc8004c, reg = 12, val = 000025d0
[0000045954ns] mycpu : pc = 1c0005d4, inst = 2899f18c, reg = 12, val = 00001500
[0000045958ns] mycpu : pc = 1c0005d8, inst = 0280318c, reg = 12, val = 0000150c
[0000045960ns] mycpu : pc = 1c0005dc, inst = 2880018d, reg = 13, val = 1c0004b0
[0000045966ns] mycpu : pc = 1c0005e0, inst = 4c0001a0, reg = 00, val = 1c0005e4
[0000045970ns] mycpu : pc = 1c0004b0, inst = 157f5fed, reg = 13, val = bfaff000
[0000045972ns] mycpu : pc = 1c0004b4, inst = 03bc41ad, reg = 13, val = bfafff10
[0000045974ns] mycpu : pc = 1c0004b8, inst = 2800008c, reg = 12, val = 00000054
[0000045978ns] mycpu : pc = 1c0004bc, inst = 298001ac, reg = 00, val = bfafff10
[0000045980ns] mycpu : pc = 1c0004c0, inst = 4c000020, reg = 00, val = 1c0004c4
[0000045984ns] mycpu : pc = 1c000604, inst = 001502c3, reg = 03, val = 00202c88
[0000045988ns] mycpu : pc = 1c000608, inst = 28805061, reg = 01, val = 1c0007d0
[0000045990ns] mycpu : pc = 1c00060c, inst = 28804076, reg = 22, val = 00001c00
[0000045992ns] mycpu : pc = 1c000610, inst = 02806063, reg = 03, val = 00202ca0
[0000045994ns] mycpu : pc = 1c000614, inst = 4c000020, reg = 00, val = 1c000618
[0000046012ns] mycpu : pc = 1c0007d0, inst = 280002c4, reg = 04, val = 00000068
[0000046018ns] mycpu : pc = 1c0007d4, inst = 5ffff480, reg = 00, val = 00000000
[0000046020ns] mycpu : pc = 1c0007c8, inst = 028006d6, reg = 22, val = 00001c01
[0000046022ns] mycpu : pc = 1c0007cc, inst = 57fe1bff, reg = 01, val = 1c0007d0
[0000046024ns] mycpu : pc = 1c0005e4, inst = 02bfa063, reg = 03, val = 00202c88
[0000046026ns] mycpu : pc = 1c0005e8, inst = 29805061, reg = 00, val = 00202c9c
[0000046028ns] mycpu : pc = 1c0005ec, inst = 29804076, reg = 00, val = 00202c98
[0000046030ns] mycpu : pc = 1c0005f0, inst = 00150076, reg = 22, val = 00202c88
[0000046034ns] mycpu : pc = 1c0005f4, inst = 29000064, reg = 00, val = 00202c88
[0000046036ns] mycpu : pc = 1c0005f8, inst = 29000460, reg = 00, val = 00202c89
[0000046038ns] mycpu : pc = 1c0005fc, inst = 00150064, reg = 04, val = 00202c88
[0000046040ns] mycpu : pc = 1c000600, inst = 57ffd3ff, reg = 01, val = 1c000604
[0000046042ns] mycpu : pc = 1c0005d0, inst = 1dc8004c, reg = 12, val = 000025d0
[0000046044ns] mycpu : pc = 1c0005d4, inst = 2899f18c, reg = 12, val = 00001500
[0000046048ns] mycpu : pc = 1c0005d8, inst = 0280318c, reg = 12, val = 0000150c
[0000046050ns] mycpu : pc = 1c0005dc, inst = 2880018d, reg = 13, val = 1c0004b0
[0000046056ns] mycpu : pc = 1c0005e0, inst = 4c0001a0, reg = 00, val = 1c0005e4
[0000046060ns] mycpu : pc = 1c0004b0, inst = 157f5fed, reg = 13, val = bfaff000
[0000046062ns] mycpu : pc = 1c0004b4, inst = 03bc41ad, reg = 13, val = bfafff10
[0000046064ns] mycpu : pc = 1c0004b8, inst = 2800008c, reg = 12, val = 00000068
[0000046068ns] mycpu : pc = 1c0004bc, inst = 298001ac, reg = 00, val = bfafff10
[0000046070ns] mycpu : pc = 1c0004c0, inst = 4c000020, reg = 00, val = 1c0004c4
[0000046074ns] mycpu : pc = 1c000604, inst = 001502c3, reg = 03, val = 00202c88
[0000046078ns] mycpu : pc = 1c000608, inst = 28805061, reg = 01, val = 1c0007d0
[0000046080ns] mycpu : pc = 1c00060c, inst = 28804076, reg = 22, val = 00001c01
[0000046082ns] mycpu : pc = 1c000610, inst = 02806063, reg = 03, val = 00202ca0
[0000046084ns] mycpu : pc = 1c000614, inst = 4c000020, reg = 00, val = 1c000618
[0000046088ns] mycpu : pc = 1c0007d0, inst = 280002c4, reg = 04, val = 00000069
[0000046094ns] mycpu : pc = 1c0007d4, inst = 5ffff480, reg = 00, val = 00000000
[0000046096ns] mycpu : pc = 1c0007c8, inst = 028006d6, reg = 22, val = 00001c02
[0000046098ns] mycpu : pc = 1c0007cc, inst = 57fe1bff, reg = 01, val = 1c0007d0
[0000046100ns] mycpu : pc = 1c0005e4, inst = 02bfa063, reg = 03, val = 00202c88
[0000046102ns] mycpu : pc = 1c0005e8, inst = 29805061, reg = 00, val = 00202c9c
[0000046104ns] mycpu : pc = 1c0005ec, inst = 29804076, reg = 00, val = 00202c98
[0000046106ns] mycpu : pc = 1c0005f0, inst = 00150076, reg = 22, val = 00202c88
[0000046110ns] mycpu : pc = 1c0005f4, inst = 29000064, reg = 00, val = 00202c88
[0000046112ns] mycpu : pc = 1c0005f8, inst = 29000460, reg = 00, val = 00202c89
[0000046114ns] mycpu : pc = 1c0005fc, inst = 00150064, reg = 04, val = 00202c88
[0000046116ns] mycpu : pc = 1c000600, inst = 57ffd3ff, reg = 01, val = 1c000604
[0000046118ns] mycpu : pc = 1c0005d0, inst = 1dc8004c, reg = 12, val = 000025d0
[0000046120ns] mycpu : pc = 1c0005d4, inst = 2899f18c, reg = 12, val = 00001500
[0000046124ns] mycpu : pc = 1c0005d8, inst = 0280318c, reg = 12, val = 0000150c
